NAME_CONTRACT_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,WEEKDAY_APPR_PROCESS_START,ORGANIZATION_TYPE,y_true,y_pred
Cash loans,N,N,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,THURSDAY,School,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,SATURDAY,Government,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,THURSDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Self-employed,0,0
Cash loans,Y,Y,Unaccompanied,Commercial associate,Lower secondary,Married,With parents,WEDNESDAY,Business Entity Type 3,0,0
Cash loans,Y,Y,Unaccompanied,Working,Higher education,Single / not married,House / apartment,MONDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,FRIDAY,Self-employed,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,FRIDAY,XNA,0,0
Cash loans,Y,Y,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,FRIDAY,Self-employed,0,0
Cash loans,N,Y,Children,Pensioner,Secondary / secondary special,Married,House / apartment,WEDNESDAY,XNA,0,0
Revolving loans,N,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,FRIDAY,Business Entity Type 1,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,SATURDAY,Self-employed,0,0
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 3,0,0
Revolving loans,Y,N,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,TUESDAY,Business Entity Type 3,0,0
Cash loans,Y,Y,Unaccompanied,Working,Higher education,Married,House / apartment,THURSDAY,Self-employed,0,0
Cash loans,N,N,Unaccompanied,Commercial associate,Higher education,Married,Municipal apartment,SUNDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,THURSDAY,Business Entity Type 3,0,0
Cash loans,Y,N,Unaccompanied,Working,Higher education,Married,With parents,WEDNESDAY,School,0,0
Cash loans,N,Y,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,THURSDAY,Medicine,0,0
Cash loans,N,N,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,TUESDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,MONDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,State servant,Higher education,Married,House / apartment,FRIDAY,School,0,0
Cash loans,N,Y,Family,Working,Secondary / secondary special,Married,House / apartment,SUNDAY,Industry: type 11,1,1
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Construction,0,0
Cash loans,Y,Y,Family,Pensioner,Higher education,Married,House / apartment,MONDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Postal,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,THURSDAY,Business Entity Type 3,0,0
Cash loans,Y,Y,Unaccompanied,Working,Higher education,Separated,House / apartment,THURSDAY,Business Entity Type 3,0,0
Cash loans,N,Y,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,SUNDAY,XNA,0,0
Cash loans,Y,Y,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,SATURDAY,Security,0,0
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Medicine,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,SATURDAY,Self-employed,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,MONDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,TUESDAY,Industry: type 3,0,0
Revolving loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,MONDAY,Business Entity Type 3,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,SUNDAY,Business Entity Type 3,0,0
Cash loans,N,N,Unaccompanied,State servant,Higher education,Married,House / apartment,SATURDAY,Police,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,FRIDAY,Business Entity Type 2,0,0
Cash loans,N,N,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,TUESDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 3,0,0
Cash loans,N,N,Family,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 3,0,0
Cash loans,N,N,Unaccompanied,Pensioner,Secondary / secondary special,Widow,Municipal apartment,WEDNESDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,TUESDAY,XNA,0,0
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Trade: type 7,0,0
Cash loans,Y,Y,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,MONDAY,Self-employed,1,1
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,MONDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,MONDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,SATURDAY,Self-employed,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Working,Higher education,Separated,House / apartment,TUESDAY,Self-employed,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,FRIDAY,Other,0,0
Revolving loans,N,Y,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,THURSDAY,XNA,0,0
Revolving loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,SUNDAY,Self-employed,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,SATURDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Postal,0,0
Cash loans,N,Y,Children,Working,Secondary / secondary special,Married,House / apartment,SUNDAY,Other,1,1
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,TUESDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,FRIDAY,XNA,0,0
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,With parents,MONDAY,Construction,0,0
Cash loans,Y,N,"Spouse, partner",Working,Secondary / secondary special,Married,Municipal apartment,SATURDAY,Self-employed,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Self-employed,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,SATURDAY,Self-employed,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,THURSDAY,Business Entity Type 3,0,0
Revolving loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,SUNDAY,Trade: type 7,0,0
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,FRIDAY,Government,1,1
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,TUESDAY,XNA,0,0
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 3,1,1
Cash loans,N,Y,Family,Pensioner,Secondary / secondary special,Separated,House / apartment,WEDNESDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,State servant,Higher education,Married,House / apartment,FRIDAY,School,0,0
Cash loans,N,Y,Family,Working,Secondary / secondary special,Widow,House / apartment,WEDNESDAY,Self-employed,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Business Entity Type 3,0,0
Cash loans,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,MONDAY,Business Entity Type 3,0,0
Cash loans,Y,N,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,WEDNESDAY,XNA,0,0
Cash loans,Y,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,MONDAY,XNA,0,0
Cash loans,N,N,Unaccompanied,State servant,Higher education,Married,House / apartment,SATURDAY,Business Entity Type 1,0,0
Cash loans,N,Y,Family,Working,Higher education,Married,House / apartment,WEDNESDAY,Medicine,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,SATURDAY,Business Entity Type 2,0,0
Revolving loans,N,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,THURSDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,FRIDAY,Other,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Military,0,0
Cash loans,N,Y,Unaccompanied,Working,Higher education,Separated,House / apartment,TUESDAY,Kindergarten,0,0
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,TUESDAY,Other,0,0
Cash loans,N,N,Family,State servant,Secondary / secondary special,Married,With parents,THURSDAY,Medicine,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,MONDAY,Medicine,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,SATURDAY,Business Entity Type 1,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,THURSDAY,Other,1,1
Cash loans,N,Y,Family,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Agriculture,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Housing,1,1
Cash loans,Y,Y,Unaccompanied,State servant,Secondary / secondary special,Single / not married,Municipal apartment,WEDNESDAY,School,0,0
Cash loans,Y,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,MONDAY,Trade: type 3,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,MONDAY,XNA,0,0
Cash loans,Y,Y,Family,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Business Entity Type 1,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,TUESDAY,Self-employed,0,0
Cash loans,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,TUESDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Family,Pensioner,Secondary / secondary special,Married,House / apartment,FRIDAY,XNA,0,0
Cash loans,N,Y,Family,Commercial associate,Higher education,Married,House / apartment,WEDNESDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Kindergarten,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,WEDNESDAY,Self-employed,0,0
Cash loans,Y,Y,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,SATURDAY,Other,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Self-employed,0,0
Cash loans,N,N,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,THURSDAY,Self-employed,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,MONDAY,XNA,0,0
Cash loans,N,N,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,FRIDAY,XNA,0,0
Cash loans,Y,Y,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,FRIDAY,Business Entity Type 3,0,0
Cash loans,N,N,Family,Working,Secondary / secondary special,Married,House / apartment,SATURDAY,Business Entity Type 3,0,0
Cash loans,N,N,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,TUESDAY,XNA,0,0
Cash loans,N,N,Family,State servant,Higher education,Married,House / apartment,TUESDAY,Kindergarten,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,THURSDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Transport: type 4,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 1,0,0
Cash loans,N,Y,Family,Working,Secondary / secondary special,Separated,House / apartment,TUESDAY,Self-employed,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,SATURDAY,XNA,0,0
Revolving loans,N,N,Family,Working,Higher education,Widow,House / apartment,WEDNESDAY,Business Entity Type 1,0,0
Cash loans,N,Y,Family,Working,Secondary / secondary special,Single / not married,House / apartment,WEDNESDAY,Transport: type 2,0,0
Cash loans,Y,Y,Family,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Business Entity Type 2,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Kindergarten,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,SATURDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,SATURDAY,XNA,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Transport: type 4,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,SUNDAY,Medicine,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,SUNDAY,Industry: type 9,0,0
Cash loans,N,Y,Family,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,WEDNESDAY,Government,0,0
Cash loans,Y,Y,Family,Commercial associate,Secondary / secondary special,Separated,House / apartment,FRIDAY,Business Entity Type 3,0,0
Revolving loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,THURSDAY,Self-employed,0,0
Cash loans,N,N,Family,Working,Secondary / secondary special,Single / not married,House / apartment,FRIDAY,Business Entity Type 2,1,1
Cash loans,N,N,Family,Working,Secondary / secondary special,Civil marriage,Municipal apartment,THURSDAY,Business Entity Type 3,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,SATURDAY,Other,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Self-employed,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Agriculture,0,0
Cash loans,Y,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,MONDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,THURSDAY,Other,0,0
Cash loans,N,Y,Family,Pensioner,Secondary / secondary special,Married,House / apartment,TUESDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,SATURDAY,XNA,0,0
Cash loans,Y,N,Unaccompanied,Pensioner,Higher education,Married,House / apartment,THURSDAY,XNA,1,1
Cash loans,N,Y,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Other,0,0
Cash loans,N,Y,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,THURSDAY,Government,0,0
Cash loans,Y,Y,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,TUESDAY,XNA,0,0
Cash loans,Y,Y,Family,Commercial associate,Higher education,Married,House / apartment,MONDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,FRIDAY,Industry: type 11,0,0
